ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCOCFPO23N000000001,시니어,문화시설,송죽,27,대구광역시,27200,남구,2720010100,이천동,272004232271,대구광역시 남구 이천로29길 25 (이천동),대구광역시 남구 이천동 434-6,"25 Icheon-ro 29-gil, Nam-gu, Daegu",2720010100,,2720010100104340000000000,534758756,42423,-,128.5973114,35.85333334,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000002,시니어,문화시설,엘르리여쌤뷰티,27,대구광역시,27200,남구,2720010100,이천동,272004232143,대구광역시 남구 명덕로64길 58 (이천동),대구광역시 남구 이천동 279-19,"58 Myeongdeok-ro 64-gil, Nam-gu, Daegu",2720010100,,2720010100102790000000000,534752363,42433,-,128.6054753,35.85244186,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000003,시니어,문화시설,신화,27,대구광역시,27200,남구,2720010200,봉덕동,272004232265,대구광역시 남구 이천로19길 33 (봉덕동),대구광역시 남구 봉덕동 508-36,"33 Icheon-ro 19-gil, Nam-gu, Daegu",2720010200,,2720010200105080000000000,534745567,42428,-,128.5965762,35.84978245,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000004,시니어,문화시설,백합,27,대구광역시,27200,남구,2720010200,봉덕동,272004232162,대구광역시 남구 봉덕로21길 53-89 (봉덕동),대구광역시 남구 봉덕동 746-10,"53-89 Bongdeok-ro 21-gil, Nam-gu, Daegu",2720010200,,2720010200107460000000000,534754048,42438,-,128.5998305,35.84678732,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000005,시니어,문화시설,선경 미용실,27,대구광역시,27200,남구,2720010200,봉덕동,272004232303,대구광역시 남구 중앙대로32길 91 (봉덕동),대구광역시 남구 봉덕동 546-33,"91 Jungang-daero 32-gil, Nam-gu, Daegu",2720010200,,2720010200105460000000000,536265584,42428,-,128.5957529,35.84776189,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000006,시니어,문화시설,진희,27,대구광역시,27200,남구,2720010200,봉덕동,272004232165,대구광역시 남구 봉덕로24길 57 (봉덕동),대구광역시 남구 봉덕동 1020-2,"57 Bongdeok-ro 24-gil, Nam-gu, Daegu",2720010200,,2720010200110200000000000,534711277,42442,-,128.6034597,35.84215315,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000007,시니어,문화시설,정미용실,27,대구광역시,27200,남구,2720010300,대명동,272004232165,대구광역시 남구 봉덕로24길 12 (봉덕동),대구광역시 남구 봉덕동 537-2,"12 Bongdeok-ro 24-gil, Nam-gu, Daegu",2720010200,,2720010200105370000000000,534736981,42442,-,128.602223,35.84402511,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000008,시니어,문화시설,정아미용실,27,대구광역시,27200,남구,,,272004232365,대구광역시 남구 효동길 67 (봉덕동),대구광역시 남구 봉덕동 1283-111,"67 Hyodong-gil, Nam-gu, Daegu",2720010200,,2720010200112830000000000,534724858,42515,,128.6006337,35.83733622,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000009,시니어,문화시설,예가 미용실,27,대구광역시,27200,남구,2720010200,봉덕동,272004232257,대구광역시 남구 용두길 36 (봉덕동),대구광역시 남구 봉덕동 1581-92,"36 Yongdu-gil, Nam-gu, Daegu",2720010200,,2720010200115810000000000,534733371,42503,-,128.604368,35.83349435,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000010,시니어,문화시설,권,27,대구광역시,27200,남구,2720010200,봉덕동,272004232184,대구광역시 남구 삼정2길 15-2 (봉덕동),대구광역시 남구 봉덕동 1366-3,"15-2 Samjeong 2-gil, Nam-gu, Daegu",2720010200,,2720010200113660000000000,534713438,42505,-,128.5953798,35.83933634,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000011,시니어,문화시설,김정원미용실,27,대구광역시,27200,남구,2720010200,봉덕동,272004232296,대구광역시 남구 중앙대로22길 71-1 (봉덕동),대구광역시 남구 봉덕동 717-4,"71-1 Jungang-daero 22-gil, Nam-gu, Daegu",2720010200,,2720010200107170000000000,534767548,42446,-,128.5943436,35.84287468,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000012,시니어,문화시설,석정원헤어컬렉션,27,대구광역시,27200,남구,2720010300,대명동,272004232062,대구광역시 남구 대명로30길 9 (대명동),대구광역시 남구 대명동 906-9,"9 Daemyeong-ro 30-gil, Nam-gu, Daegu",2720010300,,2720010300109060000000000,536537587,42487,-,128.5740675,35.8386172,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000013,시니어,문화시설,수정미용실,27,대구광역시,27200,남구,2720010200,봉덕동,272003141015,대구광역시 남구 이천로 19 (봉덕동),대구광역시 남구 봉덕동 687-1,"19 Icheon-ro, Nam-gu, Daegu",2720010200,,2720010200106870000000000,530000000,42446,-,128.5978316,35.84301057,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000014,시니어,문화시설,쉬즈헤어,27,대구광역시,27200,남구,2720010300,대명동,272003144010,대구광역시 남구 현충로 159 (대명동),대구광역시 남구 대명동 1724-2,"159 Hyeonchung-ro, Nam-gu, Daegu",2720010300,,2720010300117240000000000,7086318520,42456,-,128.579854,35.8469875,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000015,시니어,문화시설,영미용실,27,대구광역시,27200,남구,2720010300,대명동,272004232337,대구광역시 남구 현충로19길 106 (대명동),대구광역시 남구 대명동 1660-12,"106 Hyeonchung-ro 19-gil, Nam-gu, Daegu",2720010300,,2720010300116600000000000,530000000,42466,-,128.5746503,35.84288056,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000016,시니어,문화시설,고정미,27,대구광역시,27200,남구,2720010300,대명동,272003144003,"대구광역시 남구 대명로 177 (대명동, 동신맨션)",대구광역시 남구 대명동 780-3 동신맨션,"177 Daemyeong-ro, Nam-gu, Daegu",2720010300,동신맨션,2720010300107800000000000,536542388,42470,-,128.5771601,35.83937356,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000017,시니어,문화시설,참 미용실,27,대구광역시,27200,남구,2720010300,대명동,272004232346,대구광역시 남구 현충로29길 49-2 (대명동),대구광역시 남구 대명동 1220-93,"49-2 Hyeonchung-ro 29-gil, Nam-gu, Daegu",2720010300,,2720010300112200000000000,536544442,42464,-,128.5770985,35.84582517,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000018,시니어,문화시설,광명,27,대구광역시,27200,남구,2720010300,대명동,272004232134,대구광역시 남구 명덕로36길 24 (대명동),대구광역시 남구 대명동 1809-20,"24 Myeongdeok-ro 36-gil, Nam-gu, Daegu",2720010300,,2720010300118090000000000,536279732,42410,-,128.5877287,35.85551685,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000019,시니어,문화시설,조,27,대구광역시,27200,남구,2720010300,대명동,272004232315,대구광역시 남구 중앙대로48길 16-2 (대명동),대구광역시 남구 대명동 1999-18,"16-2 Jungang-daero 48-gil, Nam-gu, Daegu",2720010300,,2720010300119990000000000,534724140,42424,-,128.5915803,35.85236129,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000020,시니어,문화시설,목화,27,대구광역시,27200,남구,2720010300,대명동,272004232130,대구광역시 남구 명덕로28길 12 (대명동),대구광역시 남구 대명동 1888-1,"12 Myeongdeok-ro 28-gil, Nam-gu, Daegu",2720010300,,2720010300118880000000000,536231921,42409,-,128.5850187,35.85586359,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000021,시니어,문화시설,대화 미용실,27,대구광역시,27200,남구,2720010300,대명동,272004232129,대구광역시 남구 명덕로26길 33-1 (대명동),대구광역시 남구 대명동 1886-18,"33-1 Myeongdeok-ro 26-gil, Nam-gu, Daegu",2720010300,,2720010300118860000000000,536250508,42409,-,128.5845464,35.85486543,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000022,시니어,문화시설,찬스,27,대구광역시,27200,남구,2720010300,대명동,272004232194,대구광역시 남구 성당로48길 75 (대명동),대구광역시 남구 대명동 2242-9,"75 Seongdang-ro 48-gil, Nam-gu, Daegu",2720010300,,2720010300122420000000000,536243205,42404,-,128.5780902,35.85329948,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000023,시니어,문화시설,헤어스타일,27,대구광역시,27200,남구,1156013200,신길동,272003141013,대구광역시 남구 명덕로 72 (대명동),대구광역시 남구 대명동 2567-8,"72 Myeongdeok-ro, Nam-gu, Daegu",2720010300,,2720010300125670000000000,536562053,42401,-,128.5784811,35.85800671,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000024,시니어,문화시설,성림이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232005,대구광역시 남구 계명2길 29 (대명동),대구광역시 남구 대명동 2558-13,"29 Gyemyeong 2-gil, Nam-gu, Daegu",2720010300,,2720010300125580000000000,536216333,42401,-,128.5779402,35.85579546,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000025,시니어,문화시설,영남이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232124,대구광역시 남구 명덕로16길 155 (대명동),대구광역시 남구 대명동 2258-39,"155 Myeongdeok-ro 16-gil, Nam-gu, Daegu",2720010300,,2720010300122580000000000,530000000,42407,-,128.5768821,35.85143245,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000026,시니어,문화시설,영진이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232010,대구광역시 남구 계명7길 30-1 (대명동),대구광역시 남구 대명동 2240-1,"30-1 Gyemyeong 7-gil, Nam-gu, Daegu",2720010300,,2720010300122400000000000,530000000,42407,-,128.578647,35.85268012,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000027,시니어,문화시설,신성이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232029,대구광역시 남구 대경5길 12 (대명동),대구광역시 남구 대명동 3014-55,"12 Daegyeong 5-gil, Nam-gu, Daegu",2720010300,,2720010300130140000000000,536275527,42463,-,128.5761117,35.84595609,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000028,시니어,문화시설,태양이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232032,대구광역시 남구 대경길 358 (대명동),대구광역시 남구 대명동 3024-30,"358 Daegyeong-gil, Nam-gu, Daegu",2720010300,,2720010300130240000000000,530000000,42454,-,128.5729775,35.84910283,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000029,시니어,문화시설,동광이용소,27,대구광역시,27200,남구,2729011000,장기동,272004232199,대구광역시 남구 성당시장길 41 (대명동),대구광역시 남구 대명동 3042-4,"41 Seongdangsijang-gil, Nam-gu, Daegu",2720010300,,2720010300130420000000000,536262970,42460,-,128.5701052,35.848157,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000030,시니어,문화시설,삼보이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232032,대구광역시 남구 대경길 67-1 (대명동),대구광역시 남구 대명동 3027-101,"67-1 Daegyeong-gil, Nam-gu, Daegu",2720010300,,2720010300130270000000000,536261960,42462,-,128.5729,35.847305,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000031,시니어,문화시설,감천이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232069,대구광역시 남구 대명로57길 9-5 (대명동),대구광역시 남구 대명동 174-2,"9-5 Daemyeong-ro 57-gil, Nam-gu, Daegu",2720010300,,2720010300101740000000000,536522893,42418,-,128.5866362,35.84400087,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000032,시니어,문화시설,용진이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232147,대구광역시 남구 명덕시장길 87-8 (대명동),대구광역시 남구 대명동 56-16,"87-8 Myeongdeoksijang-gil, Nam-gu, Daegu",2720010300,,2720010300100560000000000,536230385,42417,-,128.5880536,35.84556461,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000033,시니어,문화시설,중앙이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232058,대구광역시 남구 대명로20길 51 (대명동),대구광역시 남구 대명동 982-1,"51 Daemyeong-ro 20-gil, Nam-gu, Daegu",2720010300,,2720010300109820000000000,536252008,42493,-,128.5681541,35.83694473,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000034,시니어,문화시설,대안이용소,27,대구광역시,27200,남구,2720010300,대명동,272003144002,대구광역시 남구 대명남로 111-2 (대명동),대구광역시 남구 대명동 937-17,"111-2 Daemyeongnam-ro, Nam-gu, Daegu",2720010300,,2720010300109370000000000,536278285,42493,-,128.5705612,35.83500618,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000035,시니어,문화시설,명성이용소,27,대구광역시,27200,남구,2720010300,대명동,272003007009,대구광역시 남구 두류공원로 84 (대명동),대구광역시 남구 대명동 3044-93,"84 Duryugongwon-ro, Nam-gu, Daegu",2720010300,,2720010300130440000000000,536225758,42461,-,128.5698464,35.8443093,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000036,시니어,문화시설,다복이용소,27,대구광역시,27200,남구,2720010300,대명동,272003144002,대구광역시 남구 대명남로 94-2 (대명동),대구광역시 남구 대명동 606-4,"94-2 Daemyeongnam-ro, Nam-gu, Daegu",2720010300,,2720010300106060000000000,536539039,42492,-,128.5682489,35.83472701,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000037,시니어,문화시설,진성이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232063,대구광역시 남구 대명로36길 50 (대명동),대구광역시 남구 대명동 892-2,"50 Daemyeong-ro 36-gil, Nam-gu, Daegu",2720010300,,2720010300108920000000000,536525655,42487,-,128.5747089,35.83721093,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000038,시니어,문화시설,남부이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232077,대구광역시 남구 대명복개로4길 87 (대명동),대구광역시 남구 대명동 1622-45,"87 Daemyeongbokgae-ro 4-gil, Nam-gu, Daegu",2720010300,,2720010300116220000000000,536296003,42480,-,128.5646895,35.84008871,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000039,시니어,문화시설,우정이용소,27,대구광역시,27200,남구,2720010300,대명동,272003144004,대구광역시 남구 대명복개로 209 (대명동),대구광역시 남구 대명동 1630-34,"209 Daemyeongbokgae-ro, Nam-gu, Daegu",2720010300,,2720010300116300000000000,536268355,42473,-,128.5700904,35.84212443,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000040,시니어,문화시설,대흥이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232109,대구광역시 남구 두류공원로12길 30 (대명동),대구광역시 남구 대명동 1655-48,"30 Duryugongwon-ro 12-gil, Nam-gu, Daegu",2720010300,,2720010300116550000000000,536242580,42469,-,128.5731644,35.842944,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000041,시니어,문화시설,류이용소,27,대구광역시,27200,남구,2720010300,대명동,272004232017,대구광역시 남구 골안길 108 (대명동),대구광역시 남구 대명동 1471-2,"108 Goran-gil, Nam-gu, Daegu",2720010300,,2720010300114710000000000,536546175,42499,-,128.5628731,35.83367364,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000042,시니어,문화시설,삼광이용소,27,대구광역시,27200,남구,,,272004232336,대구광역시 남구 현충로18길 38-2 (대명동),대구광역시 남구 대명동 347-20,"38-2 Hyeonchung-ro 18-gil, Nam-gu, Daegu",2720010300,,2720010300103470000000000,536219502,42450,,128.5819468,35.84006026,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000043,시니어,문화시설,달성이용소,27,대구광역시,27200,남구,2729011200,죽전동,272004232074,대구광역시 남구 대명복개로1길 18 (대명동),대구광역시 남구 대명동 1597-11,"18 Daemyeongbokgae-ro 1-gil, Nam-gu, Daegu",2720010300,,2720010300115970000000000,530000000,42477,-,128.5607065,35.84034176,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000044,시니어,문화시설,우리이용소,27,대구광역시,27200,남구,2729010700,신당동,272004232074,대구광역시 남구 대명복개로1길 24 (대명동),대구광역시 남구 대명동 1597-24,"24 Daemyeongbokgae-ro 1-gil, Nam-gu, Daegu",2720010300,,2720010300115970000000000,536250622,42477,-,128.5608412,35.84061152,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000045,시니어,문화시설,윤헤어,27,대구광역시,27200,남구,2729010100,성당동,272004232145,대구광역시 남구 명덕로68길 17 (이천동),대구광역시 남구 이천동 214-456 강변타운,"17 Myeongdeok-ro 68-gil, Nam-gu, Daegu",2720010100,강변타운,2720010100102140000000000,534741393,42434,-,128.6061524,35.85438434,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000046,시니어,문화시설,김안나,27,대구광역시,27200,남구,2720010100,이천동,272004232105,대구광역시 남구 대봉로38길 13-2 (이천동),대구광역시 남구 이천동 184-23,"13-2 Daebong-ro 38-gil, Nam-gu, Daegu",2720010100,,2720010100101840000000000,534747257,42433,-,128.6033676,35.85480822,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000047,시니어,문화시설,미락원,11,서울특별시,11560,영등포구,1156012800,양평동4가,115603005074,"서울특별시 영등포구 선유로 269 (양평동4가, 약산상가아파트)",서울특별시 영등포구 양평동4가 160-2 약산상가아파트,"269 Seonyu-ro, Yeongdeungpo-gu, Seoul",1156012800,약산상가아파트,1156012800101600000000000,226778767,07206,-,126.897908,37.53671344,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000048,시니어,문화시설,샐러디선유도역점,11,서울특별시,11560,영등포구,1156012800,양평동4가,115604154613,서울특별시 영등포구 양평로21길 3 (양평동4가),서울특별시 영등포구 양평동4가 103,"3 Yangpyeong-ro 21-gil, Yeongdeungpo-gu, Seoul",1156012800,,1156012800101030000000000,226326297,07208,-,126.8938113,37.53740819,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000049,시니어,문화시설,새로나미용실,11,서울특별시,11560,영등포구,1156013300,대림동,115604154398,서울특별시 영등포구 디지털로77길 10-1 (대림동),서울특별시 영등포구 대림동 903-34,"10-1 Digital-ro 77-gil, Yeongdeungpo-gu, Seoul",1156013300,,1156013300109030000000000,0,07427,-,126.9058239,37.49609063,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000050,시니어,문화시설,씨채널안경원,11,서울특별시,11560,영등포구,1156012800,양평동4가,115603118017,서울특별시 영등포구 양평로 109 (양평동4가),서울특별시 영등포구 양평동4가 73,"109 Yangpyeong-ro, Yeongdeungpo-gu, Seoul",1156012800,,1156012800100730000000000,226788417,07208,-,126.8952275,37.53703067,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000051,시니어,문화시설,라미라헤어클럽,11,서울특별시,11560,영등포구,1156013300,대림동,115604154266,서울특별시 영등포구 도림로61길 33 (대림동),서울특별시 영등포구 대림동 749-14,"33 Dorim-ro 61-gil, Yeongdeungpo-gu, Seoul",1156013300,,1156013300107490000000000,28420651,07409,-,126.900963,37.499554,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000052,시니어,문화시설,대림자동차공업사,11,서울특별시,11560,영등포구,1156013300,대림동,115603118027,서울특별시 영등포구 대림로 188 (대림동),서울특별시 영등포구 대림동 692-1 로빌딩,"188 Daerim-ro, Yeongdeungpo-gu, Seoul",1156013300,로빌딩,1156013300106920000000000,28465298,07410,-,126.899034,37.497738,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000053,시니어,문화시설,가고파플라워,11,서울특별시,11560,영등포구,1156013300,대림동,115603118027,서울특별시 영등포구 대림로 185 (대림동),서울특별시 영등포구 대림동 739-3,"185 Daerim-ro, Yeongdeungpo-gu, Seoul",1156013300,,1156013300107390000000000,28357870,07412,-,126.8985337,37.497339,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000054,시니어,문화시설,포토키모,11,서울특별시,11560,영등포구,1156013300,대림동,115603118027,서울특별시 영등포구 대림로 248 (대림동),서울특별시 영등포구 대림동 651-7,"248 Daerim-ro, Yeongdeungpo-gu, Seoul",1156013300,,1156013300106510000000000,28464785,07379,-,126.896809,37.502766,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000055,시니어,문화시설,에덴사진관,11,서울특별시,11560,영등포구,1156013300,대림동,115604154162,서울특별시 영등포구 대림로31길 13 (대림동),서울특별시 영등포구 대림동 722,"13 Daerim-ro 31-gil, Yeongdeungpo-gu, Seoul",1156013300,,1156013300107220000000000,28443056,07413,-,126.897413,37.49646601,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000056,시니어,문화시설,용명사,11,서울특별시,11560,영등포구,1156013300,대림동,115603118027,서울특별시 영등포구 대림로 199 (대림동),서울특별시 영등포구 대림동 740-3 건용빌딩,"199 Daerim-ro, Yeongdeungpo-gu, Seoul",1156013300,건용빌딩,1156013300107400000000000,28318547,07412,-,126.897921,37.498563,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000057,시니어,문화시설,삼경사,,서울,,영등포구,1156013300,대림동,,서울특별시 영등포구 대림로 181,서울 영등포구 대림동 739-4,,,,,28427672,07412,-,126.898644,37.497092,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000058,시니어,문화시설,태희문구,11,서울특별시,11560,영등포구,1156013300,대림동,115604154337,서울특별시 영등포구 도신로4길 13 (대림동),서울특별시 영등포구 대림동 783-15,"13 Dosin-ro 4-gil, Yeongdeungpo-gu, Seoul",1156013300,,1156013300107830000000000,28471451,07377,-,126.8960695,37.502381,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000059,시니어,문화시설,아이플라워 메이트,11,서울특별시,11560,영등포구,1156013300,대림동,115604154009,서울특별시 영등포구 가마산로46길 9 (대림동),서울특별시 영등포구 대림동 672-6,"9 Gamasan-ro 46-gil, Yeongdeungpo-gu, Seoul",1156013300,,1156013300106720000000000,28336440,07403,-,126.900777,37.501648,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000060,시니어,문화시설,남대문 안경마을,,서울,,영등포구,1156013300,대림동,,서울특별시 영등포구 대림로35길 1,서울 영등포구 대림동 740-1,,,,,28340113,07412,-,126.897818,37.498964,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000061,시니어,문화시설,신동아 공인중개사사무소,11,서울특별시,11560,영등포구,1156013300,대림동,115604154162,서울특별시 영등포구 대림로31길 40 (대림동),서울특별시 영등포구 대림동 777-1 신동아상가,"40 Daerim-ro 31-gil, Yeongdeungpo-gu, Seoul",1156013300,신동아상가,1156013300107770000000000,28455500,07411,-,126.894641,37.495869,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000062,시니어,문화시설,왈츠 동물병원,11,서울특별시,11560,영등포구,1156013300,대림동,115603000023,서울특별시 영등포구 가마산로 324 (대림동),서울특별시 영등포구 대림동 776-2,"324 Gamasan-ro, Yeongdeungpo-gu, Seoul",1156013300,,1156013300107760000000000,28347582,07411,-,126.895486,37.49845248,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000063,시니어,문화시설,대림 그랑프리 안경원,11,서울특별시,11560,영등포구,1156013300,대림동,115603116010,서울특별시 영등포구 도림로 129 (대림동),서울특별시 영등포구 대림동 1050-13 상도빌딩,"129 Dorim-ro, Yeongdeungpo-gu, Seoul",1156013300,상도빌딩,1156013300110500000000000,28451001,07415,-,126.896552,37.492965,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000064,시니어,문화시설,이태리 안경원,11,서울특별시,11560,영등포구,1156013300,대림동,115603116010,서울특별시 영등포구 도림로 207 (대림동),서울특별시 영등포구 대림동 751-28 백조빌딩,"207 Dorim-ro, Yeongdeungpo-gu, Seoul",1156013300,백조빌딩,1156013300107510000000000,28310888,07409,-,126.903328,37.497277,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000065,시니어,문화시설,대중이발관,11,서울특별시,11560,영등포구,1156013300,대림동,115604154187,서울특별시 영등포구 대림로44길 5 (대림동),서울특별시 영등포구 대림동 651-4 방남빌딩,"5 Daerim-ro 44-gil, Yeongdeungpo-gu, Seoul",1156013300,방남빌딩,1156013300106510000000000,28498226,07379,-,126.897276,37.502537,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000066,시니어,문화시설,CU 편의점,11,서울특별시,11560,영등포구,1156013300,대림동,115603118027,서울특별시 영등포구 대림로 209 (대림동),서울특별시 영등포구 대림동 775-7,"209 Daerim-ro, Yeongdeungpo-gu, Seoul",1156013300,,1156013300107750000000000,28341930,07412,-,126.897676,37.499257,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000067,시니어,문화시설,㈜미래사랑라이프,11,서울특별시,11560,영등포구,1156013300,대림동,115604154002,서울특별시 영등포구 가마산로31길 26-1 (대림동),서울특별시 영등포구 대림동 801-9,"26-1 Gamasan-ro 31-gil, Yeongdeungpo-gu, Seoul",1156013300,,1156013300108010000000000,15884498,07377,-,126.8938796,37.50050561,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000068,시니어,문화시설,다솜식당,11,서울특별시,11560,영등포구,1156013300,대림동,115603000023,서울특별시 영등포구 가마산로 338 (대림동),서울특별시 영등포구 대림동 775-4 이현빌딩,"338 Gamasan-ro, Yeongdeungpo-gu, Seoul",1156013300,이현빌딩,1156013300107750000000000,28453212,07412,-,126.897004,37.499238,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000069,시니어,문화시설,종로김밥,11,서울특별시,11560,영등포구,1156013300,대림동,115603118027,서울특별시 영등포구 대림로 202 (대림동),서울특별시 영등포구 대림동 689 문화빌딩,"202 Daerim-ro, Yeongdeungpo-gu, Seoul",1156013300,문화빌딩,1156013300106890000000000,28322700,07401,-,126.898533,37.498709,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000070,시니어,문화시설,로즈미용실,11,서울특별시,11560,영등포구,1156013300,대림동,115604154354,서울특별시 영등포구 도신로8길 16 (대림동),서울특별시 영등포구 대림동 605-40,"16 Dosin-ro 8-gil, Yeongdeungpo-gu, Seoul",1156013300,,1156013300106050000000000,28449742,07379,-,126.897181,37.503442,공공데이터,할인적용최소연령 : 65,20231231,20231231
KCOCFPO23N000000071,시니어,문화시설,성심식당,11,서울특별시,11560,영등포구,1156013300,대림동,115603118027,서울특별시 영등포구 대림로 242 (대림동),서울특별시 영등포구 대림동 664,"242 Daerim-ro, Yeongdeungpo-gu, Seoul",1156013300,,1156013300106640000000000,28336388,07381,-,126.896965,37.502243,공공데이터,할인적용최소연령 : 65,20231231,20231231
