ESNTL_ID,LCLAS_NM,MLSFC_NM,FCLTY_NM,CTPRVN_CD,CTPRVN_NM,SIGNGU_CD,SIGNGU_NM,LEGALDONG_CD,LEGALDONG_NM,ROAD_NM_CD,FCLTY_ROAD_NM_ADDR,LNM_ADDR,ADDR_ENG_NM,ADSTRD_CD,BULD_NM,BULD_MANAGE_CD,TEL_NO,ZIP_NO,HMPG_URL,FCLTY_LA,FCLTY_LO,ORIGIN_NM,ADIT_DC,UPDT_DT,REGIST_DT
KCOEFPO23N000000001,문화시설,문화시설_교육_시니어,전남대학교용봉동캠퍼스평생교육원,29,광주광역시,29170,북구,2917010700,,291703162053,광주광역시 북구 용봉로 77 (용봉동),광주광역시 북구 용봉동 300 전남대학교,"77 Yongbong-ro, Buk-gu, Gwangju",2917010700,전남대학교,2917010700103000000024363,,61186,,35.17932821,126.9077005,공공데이터,-,20231231,20231231
KCOEFPO23N000000002,문화시설,문화시설_교육_시니어,고려대학교평생교육원,11,서울특별시,11290,성북구,1129013500,,112903005035,서울특별시 성북구 안암로 145 (안암동5가),서울특별시 성북구 안암동5가 1-2 고려대학교안암캠퍼스,"145 Anam-ro, Seongbuk-gu, Seoul",1129012500,고려대학교안암캠퍼스,1129012500100010002039525,,02841,,37.59022786,127.035858,공공데이터,-,20231231,20231231
KCOEFPO23N000000003,문화시설,문화시설_교육_시니어,서울여자대학교평생교육원,11,서울특별시,11350,노원구,1135010300,,113503005046,서울특별시 노원구 화랑로 621 (공릉동),서울특별시 노원구 공릉동 126 서울여자대학교,"621 Hwarang-ro, Nowon-gu, Seoul",1135010300,서울여자대학교,1135010300101260000014437,,01797,,37.62723387,127.0902969,공공데이터,-,20231231,20231231
KCOEFPO23N000000004,문화시설,문화시설_교육_시니어,광주가톨릭평생교육원본관,29,광주광역시,29140,서구,2914011800,,291402009004,광주광역시 서구 상무대로 980 (쌍촌동),광주광역시 서구 쌍촌동 997-1,"980 Sangmu-daero, Seo-gu, Gwangju",2914011800,,2914011800109970001008995,,61995,,35.15037922,126.8683035,공공데이터,-,20231231,20231231
KCOEFPO23N000000005,문화시설,문화시설_교육_시니어,세종대학교평생교육원,11,서울특별시,11215,광진구,1121510900,,112153104007,서울특별시 광진구 능동로 209 (군자동),서울특별시 광진구 군자동 98 세종대학교,"209 Neungdong-ro, Gwangjin-gu, Seoul",1121510900,세종대학교,1121510900100980000018572,,05006,,37.55324377,127.073381,공공데이터,-,20231231,20231231
KCOEFPO23N000000006,문화시설,문화시설_교육_시니어,이화여자대학교평생교육원,11,서울특별시,11410,서대문구,1141011300,,114103005060,서울특별시 서대문구 성산로 508 (대신동),서울특별시 서대문구 대신동 33 이화삼성교육관,"508 Seongsan-ro, Seodaemun-gu, Seoul",1141011300,이화삼성교육관,1141011300100330000024353,,03765,,37.56208212,126.9431599,공공데이터,-,20231231,20231231
KCOEFPO23N000000007,문화시설,문화시설_교육_시니어,청주대학교평생교육원,43,충청북도,43114,청주시 청원구,4311410200,,431144508430,충청북도 청주시 청원구 안덕벌로19번길 116 (내덕동),충청북도 청주시 청원구 내덕동 2 청주대학교 예술대학,"116 Andeokbeol-ro 19beon-gil, Cheongwon-gu, Cheongju-si, Chungcheongbuk-do",4311410200,청주대학교 예술대학,4311111400100020000037283,,28496,,36.65938249,127.4980671,공공데이터,-,20231231,20231231
KCOEFPO23N000000008,문화시설,문화시설_교육_시니어,목포대학교목포캠퍼스평생교육원,46,전라남도,46110,목포시,4611015900,,461104643400,전라남도 목포시 송림로41번길 11 (용해동),전라남도 목포시 용해동 290 목포대학교 목포캠퍼스,"11 Songnim-ro 41beon-gil, Mokpo-si, Jeollanam-do",4611015900,목포대학교 목포캠퍼스,4611015900102900000006791,,58645,,34.80947823,126.4033477,공공데이터,-,20231231,20231231
KCOEFPO23N000000009,문화시설,문화시설_교육_시니어,광양평생교육원,46,전라남도,46230,광양시,4623010800,,462304655305,전라남도 광양시 안산길 23 (광영동),전라남도 광양시 광영동 487-1 전라남도광양평생교육관,"23 Ansan-gil, Gwangyang-si, Jeollanam-do",4623010800,전라남도광양평생교육관,4623010800104870001000004,,57720,,34.96161664,127.7173678,공공데이터,-,20231231,20231231
KCOEFPO23N000000010,문화시설,문화시설_교육_시니어,충남평생교육원,44,충청남도,44131,천안시 동남구,4413125033,신계리,441313249055,충청남도 천안시 동남구 목천읍 충절로 843,충청남도 천안시 동남구 목천읍 신계리 300-2 충남평생교육원,"843 Chungjeol-ro, Mokcheon-eup, Dongnam-gu, Cheonan-si, Chungcheongnam-do",4413125033,충남평생교육원,4413125033103000002039128,,31233,,36.77174293,127.2044919,공공데이터,-,20231231,20231231
KCOEFPO23N000000011,문화시설,문화시설_교육_시니어,함덕평생교육원,44,충청남도,44270,당진시,4427025030,옥금리,442703265122,충청남도 당진시 합덕읍 덕평로 152-10,충청남도 당진시 합덕읍 옥금리 190 합덕평생교육원,"152-10 Deokpyeong-ro, Hapdeok-eup, Dangjin-si, Chungcheongnam-do",4427025030,합덕평생교육원,4483025330101900000002824,,31814,,36.78528993,126.8058345,공공데이터,-,20231231,20231231
KCOEFPO23N000000012,문화시설,문화시설_교육_시니어,공검평생교육원,47,경상북도,47250,상주시,4725045022,동막리,472503311024,경상북도 상주시 공검면 비재로 1087,경상북도 상주시 공검면 동막리 74,"1087 Bijae-ro, Gonggeom-myeon, Sangju-si, Gyeongsangbuk-do",4725045022,,4725045022100620003008226,,37131,,36.50664481,128.1395976,공공데이터,-,20231231,20231231
KCOEFPO23N000000013,문화시설,문화시설_교육_시니어,가천대학교글로벌캠퍼스평생교육원,41,경기도,41131,성남시 수정구,4113110700,,411312000005,경기도 성남시 수정구 성남대로 1342 (복정동),경기도 성남시 수정구 복정동 620-2 가천대학교,"1342 Seongnam-daero, Sujeong-gu, Seongnam-si, Gyeonggi-do",4113110700,가천대학교,4113110700106200000012793,,13120,,37.45269284,127.1301346,공공데이터,-,20231231,20231231
KCOEFPO23N000000014,문화시설,문화시설_교육_시니어,강동대학교평생교육원,43,충청북도,43130,충주시,4313033524,만정리,431304515101,충청북도 충주시 대소원면 용관길 10,충청북도 충주시 대소원면 만정리 45-5 강동대학교평생교육원,"10 Yonggwan-gil, Daesowon-myeon, Chungju-si, Chungcheongbuk-do",4313033524,강동대학교평생교육원,4313033024100450005040722,,27471,,36.95813951,127.8720127,공공데이터,-,20231231,20231231
KCOEFPO23N000000015,문화시설,문화시설_교육_시니어,동아대학교부민캠퍼스평생교육원,26,부산광역시,26140,서구,2614011000,,261403006005,부산광역시 서구 구덕로 225 (부민동2가),부산광역시 서구 부민동2가 1 동아대학교부민캠퍼스,"225 Gudeok-ro, Seo-gu, Busan",2614011000,동아대학교부민캠퍼스,2614011000100010000007864,,49236,,35.10381389,129.0189383,공공데이터,-,20231231,20231231
KCOEFPO23N000000016,문화시설,문화시설_교육_시니어,제주대학교아라캠퍼스평생교육원,50,제주특별자치도,50110,제주시,5011011700,,501103349179,제주특별자치도 제주시 제주대학로 102 (아라일동),제주특별자치도 제주시 아라일동 1 제주대학교,"102 Jejudaehak-ro, Jeju-si, Jeju-do",5011011700,제주대학교,5011011700100010000048555,,63243,,33.4523066,126.560178,공공데이터,-,20231231,20231231
KCOEFPO23N000000017,문화시설,문화시설_교육_시니어,서울과학기술대학교평생교육원,11,서울특별시,11350,노원구,1135010300,,113503005050,서울특별시 노원구 공릉로 232 (공릉동),서울특별시 노원구 공릉동 172 서울과학기술대학교,"232 Gongneung-ro, Nowon-gu, Seoul",1135010300,서울과학기술대학교,1135010300100780001000170,,01811,,37.63071028,127.0785596,공공데이터,-,20231231,20231231
KCOEFPO23N000000018,문화시설,문화시설_교육_시니어,전북대평생교육원,45,전북특별자치도,45111,전주시 완산구,4511110700,,521114598414,전북특별자치도 전주시 완산구 현무2길 13 (경원동3가),전북특별자치도 전주시 완산구 경원동3가 14-6 전북대평생교육원,"13 Hyeonmu 2-gil, Wansan-gu, Jeonju-si, Jeonbuk-do",5211110700,전북대평생교육원,4511110700100140002019391,,55000,,35.82037664,127.1491992,공공데이터,-,20231231,20231231
KCOEFPO23N000000019,문화시설,문화시설_교육_시니어,광주가톨릭평생교육원,29,광주광역시,29140,서구,2914011800,,291402009004,광주광역시 서구 상무대로 980 (쌍촌동),광주광역시 서구 쌍촌동 997-1,"980 Sangmu-daero, Seo-gu, Gwangju",2914011800,,2914011800109970001008995,,61995,,35.14988706,126.8686831,공공데이터,-,20231231,20231231
KCOEFPO23N000000020,문화시설,문화시설_교육_시니어,상지대학교평생교육원,51,강원특별자치도,51130,원주시,5113011100,,511304457330,강원특별자치도 원주시 상지대길 83 (우산동),강원특별자치도 원주시 우산동 660 상지대학교,"83 Sangjidae-gil, Wonju-si, Gangwon-do",5113011100,상지대학교,4213011100106600000018564,,26339,,37.36923054,127.9277631,공공데이터,-,20231231,20231231
KCOEFPO23N000000021,문화시설,문화시설_교육_시니어,계원예술대학교평생교육원,41,경기도,41430,의왕시,4143010700,,414303201007,경기도 의왕시 계원대학로 66 (내손동),경기도 의왕시 내손동 768 계원예술대학교,"66 Gyewondaehak-ro, Uiwang-si, Gyeonggi-do",4143010700,계원예술대학교,4143010700102400001003553,,16038,,37.37935647,126.9822097,공공데이터,-,20231231,20231231
KCOEFPO23N000000022,문화시설,문화시설_교육_시니어,제주국제대학교평생교육원,50,제주특별자치도,50110,제주시,5011013600,,501103020004,제주특별자치도 제주시 516로 2870 (영평동),제주특별자치도 제주시 영평동 2235 제주국제대학교,"2870 516-ro, Jeju-si, Jeju-do",5011013600,제주국제대학교,5011013600122350000048515,,63309,,33.44193597,126.5695745,공공데이터,-,20231231,20231231
KCOEFPO23N000000023,문화시설,문화시설_교육_시니어,인제평생교육원,51,강원특별자치도,51810,인제군,5181033023,서리,518103233006,강원특별자치도 인제군 기린면 대내로 273-13,강원특별자치도 인제군 기린면 서리 694-1 부1동,"273-13 Daenae-ro, Girin-myeon, Inje-gun, Gangwon-do",5181033023,부1동,4281033023006940001003542,,24663,,37.96071221,128.2947961,공공데이터,-,20231231,20231231
KCOEFPO23N000000024,문화시설,문화시설_교육_시니어,강원대학교춘천캠퍼스평생교육원,51,강원특별자치도,51110,춘천시,5111011200,,511104454014,강원특별자치도 춘천시 강원대학길 1 (효자동),강원특별자치도 춘천시 효자동 192-1,"1 Kangwondaehak-gil, Chuncheon-si, Gangwon-do",5111011200,,4211012400103910001000012,,24341,,37.8691864,127.7459836,공공데이터,-,20231231,20231231
KCOEFPO23N000000025,문화시설,문화시설_교육_시니어,한서대학교평생교육원,44,충청남도,44210,서산시,4421039023,대곡리,442103254189,충청남도 서산시 해미면 한서1로 46,충청남도 서산시 해미면 대곡리 8 한서대학교,"46 Hanseo 1-ro, Haemi-myeon, Seosan-si, Chungcheongnam-do",4421039023,한서대학교,4421039023100110000093703,,31962,,36.69101741,126.5854561,공공데이터,-,20231231,20231231
KCOEFPO23N000000026,문화시설,문화시설_교육_시니어,위덕대학교평생교육원,47,경상북도,47130,경주시,4713037026,유금리,471302000023,경상북도 경주시 강동면 동해대로 261,경상북도 경주시 강동면 유금리 525 위덕대학교,"261 Donghae-daero, Gangdong-myeon, Gyeongju-si, Gyeongsangbuk-do",4713037026,위덕대학교,4713037026105250000103940,,38004,,36.0167079,129.2831581,공공데이터,-,20231231,20231231
KCOEFPO23N000000027,문화시설,문화시설_교육_시니어,창원대학교평생교육원,48,경상남도,48121,창원시 의창구,4812111700,,481213331075,경상남도 창원시 의창구 창원대학로 20 (퇴촌동),경상남도 창원시 의창구 퇴촌동 69 창원대학교,"20 Changwondaehak-ro, Uichang-gu, Changwon-si, Gyeongsangnam-do",4812111700,창원대학교,4812111700100690000010084,,51140,,35.24693467,128.6946036,공공데이터,-,20231231,20231231
KCOEFPO23N000000028,문화시설,문화시설_교육_시니어,국제사이버대학교평생교육원,41,경기도,41115,수원시 팔달구,4111514100,,411152012008,경기도 수원시 팔달구 경수대로 490 (인계동),경기도 수원시 팔달구 인계동 950-12,"490 Gyeongsu-daero, Paldal-gu, Suwon-si, Gyeonggi-do",4111514100,,4111514100109500012004838,,16487,,37.26960449,127.0281999,공공데이터,-,20231231,20231231
KCOEFPO23N000000029,문화시설,문화시설_교육_시니어,울산과학대학교동부캠퍼스평생교육원,31,울산광역시,31170,동구,3117010200,,311703171011,울산광역시 동구 봉수로 101 (화정동),울산광역시 동구 화정동 산160-1 울산과학대학동부캠퍼스,"101 Bongsu-ro, Dong-gu, Ulsan",3117010200,울산과학대학동부캠퍼스,3117010200100000000006599,,44022,,35.4998647,129.4162153,공공데이터,-,20231231,20231231
KCOEFPO23N000000030,문화시설,문화시설_교육_시니어,대구공업대학교평생교육원,27,대구광역시,27290,달서구,2729012400,,272903147024,대구광역시 달서구 송현로 205 (본동),대구광역시 달서구 본동 831 대구공업대학교,"205 Songhyeon-ro, Dalseo-gu, Daegu",2729012400,대구공업대학교,2729012400108310000029720,,42734,,35.83469178,128.5442912,공공데이터,-,20231231,20231231
KCOEFPO23N000000031,문화시설,문화시설_교육_시니어,디자인아트평생교육원,11,서울특별시,11110,종로구,1111017100,,111103005008,서울특별시 종로구 창경궁로 254 (명륜2가),서울특별시 종로구 명륜2가 41-4 동원빌딩,"254 Changgyeonggung-ro, Jongno-gu, Seoul",1111017100,동원빌딩,1111017100100410004008180,,03077,,37.58373963,126.9999576,공공데이터,-,20231231,20231231
KCOEFPO23N000000032,문화시설,문화시설_교육_시니어,신한대학교의정부캠퍼스평생교육원,41,경기도,41150,의정부시,4115010200,,411503181054,경기도 의정부시 호암로 95 (호원동),경기도 의정부시 호원동 117-1 신한대학교,"95 Hoam-ro, Uijeongbu-si, Gyeonggi-do",4115010200,신한대학교,4115010200101170001021753,,11644,,37.7087704,127.0439831,공공데이터,-,20231231,20231231
KCOEFPO23N000000033,문화시설,문화시설_교육_시니어,홍성평생교육원,44,충청남도,44800,홍성군,4480025030,고암리,448003262019,충청남도 홍성군 홍성읍 조양로 215,충청남도 홍성군 홍성읍 고암리 964,"215 Joyang-ro, Hongseong-eup, Hongseong-gun, Chungcheongnam-do",4480025030,,4480025030109640000037816,,32220,,36.6002145,126.6735326,공공데이터,-,20231231,20231231
KCOEFPO23N000000034,문화시설,문화시설_교육_시니어,대구한의대학교평생교육원,27,대구광역시,27260,수성구,2726010800,,272603146028,대구광역시 수성구 청수로 28 (중동),대구광역시 수성구 중동 411-4,"28 Cheongsu-ro, Suseong-gu, Daegu",2726010800,,2726010800104110004007797,,42156,,35.84052177,128.6110622,공공데이터,-,20231231,20231231
KCOEFPO23N000000035,문화시설,문화시설_교육_시니어,성서평생교육원,27,대구광역시,27290,달서구,2729010700,,272902007002,대구광역시 달서구 달구벌대로 1184 (신당동),대구광역시 달서구 신당동 321-87,"1184 Dalgubeol-daero, Dalseo-gu, Daegu",2729010700,,2729010700103210087006483,,42702,,35.85131504,128.4968345,공공데이터,-,20231231,20231231
KCOEFPO23N000000036,문화시설,문화시설_교육_시니어,다물평생교육원,48,경상남도,48860,산청군,4886037025,운리,488603345039,경상남도 산청군 단성면 호암로 631,경상남도 산청군 단성면 운리 515 다물평생교육원,"631 Hoam-ro, Danseong-myeon, Sancheong-gun, Gyeongsangnam-do",4886037025,다물평생교육원,4886037025105150000002222,,52241,,35.31716372,127.8996187,공공데이터,-,20231231,20231231
KCOEFPO23N000000037,문화시설,문화시설_교육_시니어,우포평생교육원,48,경상남도,48740,창녕군,4874033028,신당리,487403341045,경상남도 창녕군 대합면 평지퇴산로 53-2,경상남도 창녕군 대합면 신당리 26-9,"53-2 Pyeongjitoesan-ro, Daehap-myeon, Changnyeong-gun, Gyeongsangnam-do",4874033028,,4874033028100260009029493,,50309,,35.58131542,128.4399902,공공데이터,-,20231231,20231231
KCOEFPO23N000000038,문화시설,문화시설_교육_시니어,세경대학교평생교육원,51,강원특별자치도,51750,영월군,5175025022,하송리,517503227027,강원특별자치도 영월군 영월읍 하송로 197,강원특별자치도 영월군 영월읍 하송리 산55 세경대학,"197 Hasong-ro, Yeongwol-eup, Yeongwol-gun, Gangwon-do",5175025022,세경대학,4275025022104370002018999,,26239,,37.17278511,128.4542692,공공데이터,-,20231231,20231231
KCOEFPO23N000000039,문화시설,문화시설_교육_시니어,로렌츠거창평생교육원,48,경상남도,48880,거창군,4888025024,대평리,488803347013,경상남도 거창군 거창읍 강남로 218,경상남도 거창군 거창읍 대평리 1005-70 케이씨패드,"218 Gangnam-ro, Geochang-eup, Geochang-gun, Gyeongsangnam-do",4888025024,케이씨패드,4888025024110050070022892,,50145,,35.68618642,127.9207588,공공데이터,-,20231231,20231231
KCOEFPO23N000000040,문화시설,문화시설_교육_시니어,성덕원격평생교육원,27,대구광역시,27140,동구,2714010200,,271403007004,대구광역시 동구 동대구로 447 (신천동),대구광역시 동구 신천동 110-2,"447 Dongdaegu-ro, Dong-gu, Daegu",2714010200,,2714010200101100002022114,,41260,,35.8701773,128.6252345,공공데이터,-,20231231,20231231
KCOEFPO23N000000041,문화시설,문화시설_교육_시니어,순천대학교평생교육원,46,전라남도,46150,순천시,4615010700,,461503283038,전라남도 순천시 중앙로 235 (매곡동),전라남도 순천시 매곡동 412 순천대학교,"235 Jungang-ro, Suncheon-si, Jeollanam-do",4615010700,순천대학교,4615010700104120000031995,,57922,,34.96626949,127.4837581,공공데이터,-,20231231,20231231
KCOEFPO23N000000042,문화시설,문화시설_교육_시니어,노원평생교육원,11,서울특별시,11350,노원구,1135010500,,113504130211,서울특별시 노원구 동일로217길 48 (상계동),서울특별시 노원구 상계동 735 노원평생교육원,"48 Dongil-ro 217-gil, Nowon-gu, Seoul",1135010500,노원평생교육원,1135010500107350001001080,,01762,,37.65304668,127.0580094,공공데이터,-,20231231,20231231
KCOEFPO23N000000043,문화시설,문화시설_교육_시니어,KTC진주평생교육원,48,경상남도,48170,진주시,4817013100,,481703332001,경상남도 진주시 가호로 18 (가좌동),경상남도 진주시 가좌동 659-2 신세계타운,"18 Gaho-ro, Jinju-si, Gyeongsangnam-do",4817013100,신세계타운,4817013100106590002409479,,52820,,35.16293774,128.1083041,공공데이터,-,20231231,20231231
KCOEFPO23N000000044,문화시설,문화시설_교육_시니어,부산평생교육원,26,부산광역시,26230,부산진구,2623010100,,262302000010,부산광역시 부산진구 중앙대로 939 (양정동),부산광역시 부산진구 양정동 406-11,"939 Jungang-daero, Busanjin-gu, Busan",2623010100,,2623010100104060011000473,,47210,,35.17390297,129.0716075,공공데이터,-,20231231,20231231
KCOEFPO23N000000045,문화시설,문화시설_교육_시니어,케이티시영재사관평생교육원,47,경상북도,47113,포항시 북구,4711312000,,471134712749,경상북도 포항시 북구 학전로111번길 35 (두호동),경상북도 포항시 북구 두호동 1107-3,"35 Hakjeon-ro 111beon-gil, Buk-gu, Pohang-si, Gyeongsangbuk-do",4711312000,,4711312000111070003109477,,37624,,36.06307698,129.3719413,공공데이터,-,20231231,20231231
KCOEFPO23N000000046,문화시설,문화시설_교육_시니어,제주전통문화평생교육원,50,제주특별자치도,50110,제주시,5011010900,,501104848428,제주특별자치도 제주시 용문로17길 9 (용담이동),제주특별자치도 제주시 용담이동 646-54 한양아트빌딩,"9 Yongmun-ro 17-gil, Jeju-si, Jeju-do",5011010900,한양아트빌딩,5011010900106460054015759,,63160,,33.50767031,126.5085239,공공데이터,-,20231231,20231231
KCOEFPO23N000000047,문화시설,문화시설_교육_시니어,하나평생교육원,30,대전광역시,30170,서구,3017010200,,301703166016,대전광역시 서구 도산로 159 (변동),대전광역시 서구 변동 61-6 신성빌딩,"159 Dosan-ro, Seo-gu, Daejeon",3017010200,신성빌딩,3017010200100610006014773,,35322,,36.32275563,127.3777561,공공데이터,-,20231231,20231231
KCOEFPO23N000000048,문화시설,문화시설_교육_시니어,경기카네기평생교육원,41,경기도,41273,안산시 단원구,4127310100,,412733191005,경기도 안산시 단원구 광덕서로 86 (고잔동),경기도 안산시 단원구 고잔동 707 안산법조타운,"86 Gwangdeokseo-ro, Danwon-gu, Ansan-si, Gyeonggi-do",4127310100,안산법조타운,4127310100107070000018316,,15471,,37.31232794,126.8277083,공공데이터,-,20231231,20231231
KCOEFPO23N000000049,문화시설,문화시설_교육_시니어,훔볼트독일문화평생교육원,11,서울특별시,11680,강남구,1168010800,,116804166135,서울특별시 강남구 논현로138길 9 (논현동),서울특별시 강남구 논현동 80-31,"9 Nonhyeon-ro 138-gil, Gangnam-gu, Seoul",1168010800,,1168010800100800031006062,,06051,,37.51675843,127.0304418,공공데이터,-,20231231,20231231
KCOEFPO23N000000050,문화시설,문화시설_교육_시니어,평생교육원,44,충청남도,44210,서산시,4421010200,,442103254105,충청남도 서산시 안견로 225 (동문동),충청남도 서산시 동문동 276-6 서령빌딩,"225 Angyeon-ro, Seosan-si, Chungcheongnam-do",4421010200,서령빌딩,4421010200102760006037806,,31991,,36.77840849,126.4586069,공공데이터,-,20231231,20231231
KCOEFPO23N000000051,문화시설,문화시설_교육_시니어,김천직업능력평생교육원,47,경상북도,47150,김천시,4715011600,,471502018001,경상북도 김천시 아포대로 27 (덕곡동),경상북도 김천시 덕곡동 966-1 JM빌딩,"27 Apo-daero, Gimcheon-si, Gyeongsangbuk-do",4715011600,JM빌딩,4715011600109660001015664,,39646,,36.11760961,128.1564402,공공데이터,-,20231231,20231231
KCOEFPO23N000000052,문화시설,문화시설_교육_시니어,예담아이평생교육원,26,부산광역시,26320,북구,2632010400,,263204196075,부산광역시 북구 금곡대로92번길 48 (덕천동),부산광역시 북구 덕천동 524-8 충현어린이집,"48 Geumgok-daero 92beon-gil, Buk-gu, Busan",2632010400,충현어린이집,2632010400105240008013122,,46545,,35.21890043,129.008179,공공데이터,-,20231231,20231231
KCOEFPO23N000000053,문화시설,문화시설_교육_시니어,신촌평생교육원,48,경상남도,48123,창원시 성산구,4812312300,,481233328024,경상남도 창원시 성산구 신촌로 112 (신촌동),경상남도 창원시 성산구 신촌동 33-7 신촌생활문화센터,"112 Sinchon-ro, Seongsan-gu, Changwon-si, Gyeongsangnam-do",4812312300,신촌생활문화센터,4812312300100330007022844,,51564,,35.19957187,128.6285069,공공데이터,-,20231231,20231231
KCOEFPO23N000000054,문화시설,문화시설_교육_시니어,한국경영평생교육원,46,전라남도,46150,순천시,4615011400,,461504650104,전라남도 순천시 하대석길 57 (연향동),전라남도 순천시 연향동 1481-4 휘센,"57 Hadaeseok-gil, Suncheon-si, Jeollanam-do",4615011400,휘센,4615011400114810004059185,,57986,,34.94724503,127.5245829,공공데이터,-,20231231,20231231
KCOEFPO23N000000055,문화시설,문화시설_교육_시니어,한국문화평생교육원,29,광주광역시,29200,광산구,2920011800,,292003163030,광주광역시 광산구 신창로 109 (신창동),광주광역시 광산구 신창동 1254-5 채움무용학원,"109 Sinchang-ro, Gwangsan-gu, Gwangju",2920011800,채움무용학원,2920011800112540005000001,,62250,,35.1951873,126.8378056,공공데이터,-,20231231,20231231
KCOEFPO23N000000056,문화시설,문화시설_교육_시니어,토트아카데미평생교육원,41,경기도,41610,광주시,4161010200,,416102012002,경기도 광주시 경충대로 1407-3 (쌍령동),경기도 광주시 쌍령동 408,"1407-3 Gyeongchung-daero, Gwangju-si, Gyeonggi-do",4161010200,,4161010200104090016000002,,12791,,37.39569534,127.2761306,공공데이터,-,20231231,20231231
KCOEFPO23N000000057,문화시설,문화시설_교육_시니어,신촌평생교육원,11,서울특별시,11410,서대문구,1141011600,,114103005057,서울특별시 서대문구 신촌로 57 (창천동),서울특별시 서대문구 창천동 72-36,"57 Sinchon-ro, Seodaemun-gu, Seoul",1141011600,,1141011600100720036021860,,03787,,37.55678933,126.9329344,공공데이터,-,20231231,20231231
KCOEFPO23N000000058,문화시설,문화시설_교육_시니어,동래평생교육원,26,부산광역시,26260,동래구,2626010700,,262603130004,부산광역시 동래구 동래로 45 (명륜동),부산광역시 동래구 명륜동 681-32 세종빌딩,"45 Dongnae-ro, Dongnae-gu, Busan",2626010700,세종빌딩,2626010700106810032000479,,47743,,35.21096488,129.0796153,공공데이터,-,20231231,20231231
KCOEFPO23N000000059,문화시설,문화시설_교육_시니어,한국통합부산평생교육원,26,부산광역시,26260,동래구,2626010800,,262602006006,부산광역시 동래구 충렬대로 104 (온천동),부산광역시 동래구 온천동 1444-11,"104 Chungnyeol-daero, Dongnae-gu, Busan",2626010800,,2626010800114440011010465,,47822,,35.20667723,129.0720258,공공데이터,-,20231231,20231231
KCOEFPO23N000000060,문화시설,문화시설_교육_시니어,평생교육원,27,대구광역시,27230,북구,2723012600,,272303145046,대구광역시 북구 태전로 42 (태전동),대구광역시 북구 태전동 253-12,"42 Taejeon-ro, Buk-gu, Daegu",2723012600,,2723012600102530012000001,,41457,,35.92443128,128.5445867,공공데이터,-,20231231,20231231
KCOEFPO23N000000061,문화시설,문화시설_교육_시니어,공주대학교옥룡캠퍼스평생교육원,44,충청남도,44150,공주시,4415010900,,441503251029,충청남도 공주시 우금티로 753 (옥룡동),충청남도 공주시 옥룡동 201 공주대학교옥룡캠퍼스,"753 Ugeumti-ro, Gongju-si, Chungcheongnam-do",4415010900,공주대학교옥룡캠퍼스,4415010900102010000755264,,32560,,36.45244963,127.132361,공공데이터,-,20231231,20231231
KCOEFPO23N000000062,문화시설,문화시설_교육_시니어,대구가톨릭대학교평생교육원동구분원,27,대구광역시,27140,동구,2714011600,,271403142029,대구광역시 동구 안심로 300 (동호동),대구광역시 동구 동호동 358 대구가톨릭대학교부설유치원,"300 Ansim-ro, Dong-gu, Daegu",2714011600,대구가톨릭대학교부설유치원,2714011600103580000000001,,41085,,35.86565768,128.7176575,공공데이터,-,20231231,20231231
KCOEFPO23N000000063,문화시설,문화시설_교육_시니어,순천향대학교평생교육원,44,충청남도,44200,아산시,4420010100,,442003253091,충청남도 아산시 번영로 111 (온천동),충청남도 아산시 온천동 1689 울트라이노베이션,"111 Beonyeong-ro, Asan-si, Chungcheongnam-do",4420010100,울트라이노베이션,4420010100116890000032126,,31511,,36.78663041,127.0032369,공공데이터,-,20231231,20231231
KCOEFPO23N000000064,문화시설,문화시설_교육_시니어,청담문화센터평생교육원,41,경기도,41220,평택시,4122025045,송화리,412203188115,경기도 평택시 팽성읍 팽성송화로 192,경기도 평택시 팽성읍 송화리 810,"192 Paengseongsonghwa-ro, Paengseong-eup, Pyeongtaek-si, Gyeonggi-do",4122025045,,4122025045108100000227079,,17991,,36.96312156,127.0610771,공공데이터,-,20231231,20231231
KCOEFPO23N000000065,문화시설,문화시설_교육_시니어,동의과학대학교평생교육원,26,부산광역시,26230,부산진구,2623010200,,262303129034,부산광역시 부산진구 양지로 54 (양정동),부산광역시 부산진구 양정동 429-19 동의과학대학,"54 Yangji-ro, Busanjin-gu, Busan",2623010100,동의과학대학,2623010100104290012020390,,47230,,35.16511047,129.0719045,공공데이터,-,20231231,20231231
KCOEFPO23N000000066,문화시설,문화시설_교육_시니어,안양문화평생교육원,41,경기도,41171,안양시 만안구,4117110100,,411714346201,경기도 안양시 만안구 안양로329번길 27 (안양동),경기도 안양시 만안구 안양동 873-174,"27 Anyang-ro 329beon-gil, Manan-gu, Anyang-si, Gyeonggi-do",4117110100,,4117110100108730174005540,,14006,,37.40076358,126.917747,공공데이터,-,20231231,20231231
KCOEFPO23N000000067,문화시설,문화시설_교육_시니어,가천대학교메디컬캠퍼스평생교육원,28,인천광역시,28185,연수구,2818510300,,281853008022,인천광역시 연수구 함박뫼로 191 (연수동),인천광역시 연수구 연수동 534-2 가천대학교,"191 Hambangmoe-ro, Yeonsu-gu, Incheon",2818510300,가천대학교,2818510300105340002131165,,21936,,37.42239772,126.6881182,공공데이터,-,20231231,20231231
